#D Dual quad-core Xeon 3.0 GHz (Penryn E5472, 1600 MHz FSB, 5400 chipset)
  4   3 5.000e+07   5.720  32.800   0.610   5.841 3.072000e+11 5.371e+10
  4   4 5.000e+07   6.820  43.880   0.700   6.537 4.096000e+11 6.006e+10
  4   5 5.000e+07   8.150  54.420   0.760   6.771 5.120000e+11 6.282e+10
  4   6 5.000e+07   9.510  65.180   0.980   6.957 6.144000e+11 6.461e+10
  4   7 5.000e+07  10.650  76.080   1.020   7.239 7.168000e+11 6.731e+10
  4   8 5.000e+07  11.880  86.720   1.110   7.393 8.192000e+11 6.896e+10
  4   9 5.000e+07  13.150  97.920   1.250   7.541 9.216000e+11 7.008e+10
  4  10 5.000e+07  14.640 109.260   1.410   7.559 1.024000e+12 6.995e+10
  4  11 5.000e+07  15.710 119.170   1.440   7.677 1.126400e+12 7.170e+10
  4  12 5.000e+07  16.950 129.960   1.420   7.751 1.228800e+12 7.250e+10
  4  13 5.000e+07  18.260 140.520   1.620   7.784 1.331200e+12 7.290e+10
  4  14 5.000e+07  19.610 151.290   1.780   7.806 1.433600e+12 7.311e+10
  4  15 5.000e+07  21.060 162.760   1.890   7.818 1.536000e+12 7.293e+10
  4  16 5.000e+07  22.280 172.870   1.980   7.848 1.638400e+12 7.354e+10
  5   1 5.000e+07   3.040  13.810   0.390   4.671 1.280000e+11 4.211e+10
  5   2 5.000e+07   5.590  27.510   0.610   5.030 2.560000e+11 4.580e+10
  5   3 5.000e+07   6.550  40.970   0.780   6.374 3.840000e+11 5.863e+10
  5   4 5.000e+07   8.520  54.470   0.940   6.504 5.120000e+11 6.009e+10
  5   5 5.000e+07   9.920  67.950   1.060   6.957 6.400000e+11 6.452e+10
  5   6 5.000e+07  11.350  81.490   1.180   7.284 7.680000e+11 6.767e+10
  5   7 5.000e+07  12.910  94.960   1.300   7.456 8.960000e+11 6.940e+10
  5   8 5.000e+07  14.520 108.510   1.400   7.570 1.024000e+12 7.052e+10
  5   9 5.000e+07  16.070 122.120   1.620   7.700 1.152000e+12 7.169e+10
  5  10 5.000e+07  17.950 136.140   1.730   7.681 1.280000e+12 7.131e+10
  5  11 5.000e+07  19.470 148.330   1.830   7.712 1.408000e+12 7.232e+10
  5  12 5.000e+07  20.980 162.100   2.030   7.823 1.536000e+12 7.321e+10
  5  13 5.000e+07  22.670 175.470   2.160   7.835 1.664000e+12 7.340e+10
  5  14 5.000e+07  24.440 189.630   2.170   7.848 1.792000e+12 7.332e+10
  5  15 5.000e+07  26.100 203.010   2.450   7.872 1.920000e+12 7.356e+10
  5  16 5.000e+07  27.720 216.000   2.550   7.884 2.048000e+12 7.388e+10
  6   1 5.000e+07   2.950  16.560   0.540   5.797 1.536000e+11 5.207e+10
  6   2 5.000e+07   5.540  32.900   0.720   6.069 3.072000e+11 5.545e+10
  6   3 5.000e+07   8.490  48.860   1.000   5.873 4.608000e+11 5.428e+10
  6   4 5.000e+07  10.000  64.670   1.100   6.577 6.144000e+11 6.144e+10
  6   5 5.000e+07  11.440  81.430   1.310   7.233 7.680000e+11 6.713e+10
  6   6 5.000e+07  13.250  97.690   1.360   7.475 9.216000e+11 6.955e+10
  6   7 5.000e+07  15.270 113.730   1.610   7.553 1.075200e+12 7.041e+10
  6   8 5.000e+07  17.180 129.780   1.820   7.660 1.228800e+12 7.153e+10
  6   9 5.000e+07  19.200 146.020   1.870   7.703 1.382400e+12 7.200e+10
  6  10 5.000e+07  21.220 162.290   2.100   7.747 1.536000e+12 7.238e+10
  6  11 5.000e+07  23.070 178.420   2.160   7.827 1.689600e+12 7.324e+10
  6  12 5.000e+07  25.120 194.590   2.450   7.844 1.843200e+12 7.338e+10
  6  13 5.000e+07  27.110 210.640   2.660   7.868 1.996800e+12 7.366e+10
  6  14 5.000e+07  29.110 226.820   2.750   7.886 2.150400e+12 7.387e+10
  6  15 5.000e+07  31.130 242.800   2.940   7.894 2.304000e+12 7.401e+10
  6  16 5.000e+07  33.100 258.790   3.210   7.915 2.457600e+12 7.425e+10
  7   1 5.000e+07   2.940  19.140   0.590   6.711 1.792000e+11 6.095e+10
  7   2 5.000e+07   5.920  37.910   1.030   6.578 3.584000e+11 6.054e+10
  7   3 5.000e+07   8.570  57.010   1.150   6.786 5.376000e+11 6.273e+10
  7   4 5.000e+07  10.840  76.060   1.320   7.138 7.168000e+11 6.613e+10
  7   5 5.000e+07  13.070  94.920   1.540   7.380 8.960000e+11 6.855e+10
  7   6 5.000e+07  15.270 113.790   1.730   7.565 1.075200e+12 7.041e+10
  7   7 5.000e+07  17.700 132.560   1.960   7.600 1.254400e+12 7.087e+10
  7   8 5.000e+07  19.930 151.500   2.130   7.708 1.433600e+12 7.193e+10
  7   9 5.000e+07  22.250 170.570   2.340   7.771 1.612800e+12 7.249e+10
  7  10 5.000e+07  24.600 189.280   2.450   7.794 1.792000e+12 7.285e+10
  7  11 5.000e+07  26.950 208.030   2.700   7.819 1.971200e+12 7.314e+10
  7  12 5.000e+07  29.280 227.070   2.850   7.852 2.150400e+12 7.344e+10
  7  13 5.000e+07  31.570 245.750   3.040   7.881 2.329600e+12 7.379e+10
  7  14 5.000e+07  33.930 264.960   3.160   7.902 2.508800e+12 7.394e+10
  7  15 5.000e+07  36.310 283.960   3.440   7.915 2.688000e+12 7.403e+10
  7  16 5.000e+07  38.560 302.120   3.630   7.929 2.867200e+12 7.436e+10
  8   1 5.000e+07   3.200  21.880   0.860   7.106 2.048000e+11 6.400e+10
  8   2 5.000e+07   5.890  43.450   0.930   7.535 4.096000e+11 6.954e+10
  8   3 5.000e+07   9.520  65.180   1.250   6.978 6.144000e+11 6.454e+10
  8   4 5.000e+07  12.200  86.780   1.480   7.234 8.192000e+11 6.715e+10
  8   5 5.000e+07  14.760 108.420   1.670   7.459 1.024000e+12 6.938e+10
  8   6 5.000e+07  17.300 129.850   1.960   7.619 1.228800e+12 7.103e+10
  8   7 5.000e+07  20.020 151.430   2.190   7.673 1.433600e+12 7.161e+10
  8   8 5.000e+07  22.750 173.550   2.420   7.735 1.638400e+12 7.202e+10
  8   9 5.000e+07  25.410 194.560   2.760   7.765 1.843200e+12 7.254e+10
  8  10 5.000e+07  28.410 217.250   2.920   7.750 2.048000e+12 7.209e+10
  8  11 5.000e+07  30.720 237.990   3.210   7.852 2.252800e+12 7.333e+10
  8  12 5.000e+07  33.310 259.340   3.280   7.884 2.457600e+12 7.378e+10
  8  13 5.000e+07  36.000 280.760   3.670   7.901 2.662400e+12 7.396e+10
  8  14 5.000e+07  38.800 302.570   3.740   7.895 2.867200e+12 7.390e+10
  8  15 5.000e+07  41.530 324.520   4.060   7.912 3.072000e+12 7.397e+10
  8  16 5.000e+07  44.060 345.420   4.250   7.936 3.276800e+12 7.437e+10
  9   1 5.000e+07   5.460  24.660   1.000   4.700 2.304000e+11 4.220e+10
  9   2 5.000e+07   8.460  49.010   1.200   5.935 4.608000e+11 5.447e+10
  9   3 5.000e+07  10.810  71.410   1.400   6.735 6.912000e+11 6.394e+10
  9   4 5.000e+07  13.470  97.570   1.710   7.370 9.216000e+11 6.842e+10
  9   5 5.000e+07  16.490 121.780   2.130   7.514 1.152000e+12 6.986e+10
  9   6 5.000e+07  19.540 146.070   2.280   7.592 1.382400e+12 7.075e+10
  9   7 5.000e+07  22.660 170.830   2.570   7.652 1.612800e+12 7.117e+10
  9   8 5.000e+07  25.520 194.720   2.760   7.738 1.843200e+12 7.223e+10
  9   9 5.000e+07  28.400 219.020   3.060   7.820 2.073600e+12 7.301e+10
  9  10 5.000e+07  31.490 243.030   3.320   7.823 2.304000e+12 7.317e+10
  9  11 5.000e+07  34.530 267.230   3.420   7.838 2.534400e+12 7.340e+10
  9  12 5.000e+07  37.520 291.720   3.860   7.878 2.764800e+12 7.369e+10
  9  13 5.000e+07  40.550 315.780   4.170   7.890 2.995200e+12 7.386e+10
  9  14 5.000e+07  43.470 339.930   4.290   7.919 3.225600e+12 7.420e+10
  9  15 5.000e+07  46.820 364.970   4.640   7.894 3.456000e+12 7.381e+10
  9  16 5.000e+07  49.660 388.630   4.890   7.924 3.686400e+12 7.423e+10
 10   1 5.000e+07   5.500  27.290   0.980   5.140 2.560000e+11 4.655e+10
 10   2 5.000e+07   8.480  54.830   1.420   6.633 5.120000e+11 6.038e+10
 10   3 5.000e+07  11.540  81.580   1.630   7.211 7.680000e+11 6.655e+10
 10   4 5.000e+07  14.950 108.480   1.860   7.381 1.024000e+12 6.849e+10
 10   5 5.000e+07  18.330 135.300   2.280   7.506 1.280000e+12 6.983e+10
 10   6 5.000e+07  21.680 162.380   2.540   7.607 1.536000e+12 7.085e+10
 10   7 5.000e+07  24.950 189.360   2.730   7.699 1.792000e+12 7.182e+10
 10   8 5.000e+07  28.280 216.090   3.110   7.751 2.048000e+12 7.242e+10
 10   9 5.000e+07  31.730 243.290   3.450   7.776 2.304000e+12 7.261e+10
 10  10 5.000e+07  35.040 270.380   3.680   7.821 2.560000e+12 7.306e+10
 10  11 5.000e+07  38.340 297.080   4.050   7.854 2.816000e+12 7.345e+10
 10  12 5.000e+07  41.770 323.840   4.330   7.857 3.072000e+12 7.355e+10
 10  13 5.000e+07  45.120 351.380   4.710   7.892 3.328000e+12 7.376e+10
 10  14 5.000e+07  48.360 377.870   4.880   7.915 3.584000e+12 7.411e+10
 10  15 5.000e+07  51.760 404.740   5.110   7.918 3.840000e+12 7.419e+10
 10  16 5.000e+07  55.130 431.760   5.430   7.930 4.096000e+12 7.430e+10
 11   1 5.000e+07   5.570  30.080   1.080   5.594 2.816000e+11 5.056e+10
 11   2 5.000e+07   9.000  60.230   1.470   6.856 5.632000e+11 6.258e+10
 11   3 5.000e+07  12.630  89.890   1.770   7.257 8.448000e+11 6.689e+10
 11   4 5.000e+07  16.290 119.110   2.140   7.443 1.126400e+12 6.915e+10
 11   5 5.000e+07  19.940 148.730   2.440   7.581 1.408000e+12 7.061e+10
 11   6 5.000e+07  23.800 178.620   2.790   7.622 1.689600e+12 7.099e+10
 11   7 5.000e+07  27.480 208.510   3.160   7.703 1.971200e+12 7.173e+10
 11   8 5.000e+07  31.140 237.820   3.490   7.749 2.252800e+12 7.234e+10
 11   9 5.000e+07  34.770 267.390   3.800   7.800 2.534400e+12 7.289e+10
 11  10 5.000e+07  38.510 297.250   4.240   7.829 2.816000e+12 7.312e+10
 11  11 5.000e+07  42.080 326.570   4.610   7.870 3.097600e+12 7.361e+10
 11  12 5.000e+07  45.860 356.540   4.590   7.875 3.379200e+12 7.369e+10
 11  13 5.000e+07  49.570 386.250   5.150   7.896 3.660800e+12 7.385e+10
 11  14 5.000e+07  53.220 415.630   5.360   7.910 3.942400e+12 7.408e+10
 11  15 5.000e+07  57.000 445.200   5.870   7.914 4.224000e+12 7.411e+10
 11  16 5.000e+07  60.800 474.810   6.250   7.912 4.505600e+12 7.411e+10
 12   1 5.000e+07   5.600  32.770   1.240   6.073 3.072000e+11 5.486e+10
 12   2 5.000e+07  10.220  65.660   1.600   6.581 6.144000e+11 6.012e+10
 12   3 5.000e+07  13.680  97.900   2.000   7.303 9.216000e+11 6.737e+10
 12   4 5.000e+07  17.790 129.710   2.330   7.422 1.228800e+12 6.907e+10
 12   5 5.000e+07  21.770 162.420   2.700   7.585 1.536000e+12 7.056e+10
 12   6 5.000e+07  25.770 194.770   3.090   7.678 1.843200e+12 7.153e+10
 12   7 5.000e+07  29.940 227.290   3.390   7.705 2.150400e+12 7.182e+10
 12   8 5.000e+07  34.030 259.370   3.860   7.735 2.457600e+12 7.222e+10
 12   9 5.000e+07  38.070 291.890   4.310   7.780 2.764800e+12 7.262e+10
 12  10 5.000e+07  42.080 324.370   4.660   7.819 3.072000e+12 7.300e+10
 12  11 5.000e+07  45.950 356.370   5.000   7.864 3.379200e+12 7.354e+10
 12  12 5.000e+07  49.960 388.790   5.250   7.887 3.686400e+12 7.379e+10
 12  13 5.000e+07  54.010 422.050   5.420   7.915 3.993600e+12 7.394e+10
 12  14 5.000e+07  58.010 453.330   6.120   7.920 4.300800e+12 7.414e+10
 12  15 5.000e+07  62.080 485.830   6.310   7.928 4.608000e+12 7.423e+10
 12  16 5.000e+07  66.200 518.060   6.780   7.928 4.915200e+12 7.425e+10
 13   1 5.000e+07   5.630  35.420   1.300   6.522 3.328000e+11 5.911e+10
 13   2 5.000e+07  10.730  71.050   1.830   6.792 6.656000e+11 6.203e+10
 13   3 5.000e+07  14.690 105.710   2.160   7.343 9.984000e+11 6.796e+10
 13   4 5.000e+07  19.120 140.630   2.510   7.486 1.331200e+12 6.962e+10
 13   5 5.000e+07  23.600 175.730   3.000   7.573 1.664000e+12 7.051e+10
 13   6 5.000e+07  27.910 211.000   3.350   7.680 1.996800e+12 7.154e+10
 13   7 5.000e+07  32.370 246.320   3.860   7.729 2.329600e+12 7.197e+10
 13   8 5.000e+07  36.790 281.150   4.260   7.758 2.662400e+12 7.237e+10
 13   9 5.000e+07  41.080 316.080   4.520   7.804 2.995200e+12 7.291e+10
 13  10 5.000e+07  45.600 352.020   5.090   7.831 3.328000e+12 7.298e+10
 13  11 5.000e+07  49.760 386.130   5.470   7.870 3.660800e+12 7.357e+10
 13  12 5.000e+07  54.080 421.160   5.780   7.895 3.993600e+12 7.385e+10
 13  13 5.000e+07  58.520 455.980   6.170   7.897 4.326400e+12 7.393e+10
 13  14 5.000e+07  63.000 491.340   6.710   7.906 4.659200e+12 7.396e+10
 13  15 5.000e+07  67.250 525.920   6.920   7.923 4.992000e+12 7.423e+10
 13  16 5.000e+07  72.090 560.640   7.160   7.876 5.324800e+12 7.386e+10
 14   1 5.000e+07   5.670  38.290   1.330   6.988 3.584000e+11 6.321e+10
 14   2 5.000e+07  10.850  75.880   1.940   7.172 7.168000e+11 6.606e+10
 14   3 5.000e+07  15.840 114.160   2.400   7.359 1.075200e+12 6.788e+10
 14   4 5.000e+07  20.610 151.540   2.710   7.484 1.433600e+12 6.956e+10
 14   5 5.000e+07  25.330 189.160   3.320   7.599 1.792000e+12 7.075e+10
 14   6 5.000e+07  30.160 227.510   3.670   7.665 2.150400e+12 7.130e+10
 14   7 5.000e+07  34.730 265.020   3.960   7.745 2.508800e+12 7.224e+10
 14   8 5.000e+07  39.530 302.550   4.640   7.771 2.867200e+12 7.253e+10
 14   9 5.000e+07  44.220 340.330   5.180   7.813 3.225600e+12 7.294e+10
 14  10 5.000e+07  48.800 378.180   5.430   7.861 3.584000e+12 7.344e+10
 14  11 5.000e+07  53.550 415.790   5.800   7.873 3.942400e+12 7.362e+10
 14  12 5.000e+07  58.250 453.340   6.430   7.893 4.300800e+12 7.383e+10
 14  13 5.000e+07  63.150 492.200   6.960   7.904 4.659200e+12 7.378e+10
 14  14 5.000e+07  67.850 528.470   6.970   7.892 5.017600e+12 7.395e+10
 14  15 5.000e+07  72.510 566.950   7.720   7.925 5.376000e+12 7.414e+10
 14  16 5.000e+07  77.230 604.250   8.170   7.930 5.734400e+12 7.425e+10
 15   1 5.000e+07   5.800  41.070   1.460   7.333 3.840000e+11 6.621e+10
 15   2 5.000e+07  11.900  80.380   2.190   6.939 7.680000e+11 6.454e+10
 15   3 5.000e+07  16.990 121.790   2.610   7.322 1.152000e+12 6.780e+10
 15   4 5.000e+07  22.040 162.330   3.030   7.503 1.536000e+12 6.969e+10
 15   5 5.000e+07  27.120 202.750   3.460   7.604 1.920000e+12 7.080e+10
 15   6 5.000e+07  32.290 243.420   3.870   7.658 2.304000e+12 7.135e+10
 15   7 5.000e+07  37.450 284.300   4.410   7.709 2.688000e+12 7.178e+10
 15   8 5.000e+07  42.560 323.740   4.890   7.722 3.072000e+12 7.218e+10
 15   9 5.000e+07  47.440 364.880   5.330   7.804 3.456000e+12 7.285e+10
 15  10 5.000e+07  52.440 405.400   5.750   7.840 3.840000e+12 7.323e+10
 15  11 5.000e+07  57.270 445.500   6.070   7.885 4.224000e+12 7.376e+10
 15  12 5.000e+07  62.450 485.920   6.770   7.889 4.608000e+12 7.379e+10
 15  13 5.000e+07  67.680 527.540   7.440   7.905 4.992000e+12 7.376e+10
 15  14 5.000e+07  72.740 566.990   7.790   7.902 5.376000e+12 7.391e+10
 15  15 5.000e+07  77.760 607.620   8.060   7.918 5.760000e+12 7.407e+10
 15  16 5.000e+07  82.750 647.630   8.640   7.931 6.144000e+12 7.425e+10
 16   1 5.000e+07   6.310  43.540   1.790   7.184 4.096000e+11 6.491e+10
 16   2 5.000e+07  12.340  87.310   2.190   7.253 8.192000e+11 6.639e+10
 16   3 5.000e+07  17.930 130.440   2.830   7.433 1.228800e+12 6.853e+10
 16   4 5.000e+07  23.530 173.540   3.140   7.509 1.638400e+12 6.963e+10
 16   5 5.000e+07  28.910 216.290   3.710   7.610 2.048000e+12 7.084e+10
 16   6 5.000e+07  34.310 259.400   4.260   7.685 2.457600e+12 7.163e+10
 16   7 5.000e+07  39.790 302.740   4.620   7.725 2.867200e+12 7.206e+10
 16   8 5.000e+07  44.970 346.250   5.340   7.818 3.276800e+12 7.287e+10
 16   9 5.000e+07  50.470 388.870   5.910   7.822 3.686400e+12 7.304e+10
 16  10 5.000e+07  55.890 432.480   6.140   7.848 4.096000e+12 7.329e+10
 16  11 5.000e+07  61.250 475.380   6.770   7.872 4.505600e+12 7.356e+10
 16  12 5.000e+07  66.670 518.940   7.160   7.891 4.915200e+12 7.372e+10
 16  13 5.000e+07  72.160 562.230   7.890   7.901 5.324800e+12 7.379e+10
 16  14 5.000e+07  77.600 604.950   8.230   7.902 5.734400e+12 7.390e+10
 16  15 5.000e+07  82.970 648.420   8.690   7.920 6.144000e+12 7.405e+10
 16  16 5.000e+07  88.370 690.730   9.460   7.923 6.553600e+12 7.416e+10
