#D Dual quad-core Xeon 2.33GHz (Clovertown E5345)
  4   3 1.367e+08  23.060 135.570   1.600   5.948 8.400000e+11 3.643e+10
  4   4 1.367e+08  26.720 179.780   1.880   6.799 1.120000e+12 4.192e+10
  4   5 1.094e+08  26.280 178.110   1.890   6.849 1.120000e+12 4.262e+10
  4   6 9.115e+07  25.250 177.280   1.700   7.088 1.120000e+12 4.436e+10
  4   7 7.812e+07  24.880 177.830   1.570   7.211 1.120000e+12 4.502e+10
  4   8 6.836e+07  24.150 177.240   1.350   7.395 1.120000e+12 4.638e+10
  4   9 6.076e+07  23.730 176.590   1.370   7.499 1.120000e+12 4.720e+10
  4  10 5.469e+07  23.380 176.570   1.310   7.608 1.120000e+12 4.790e+10
  4  11 4.972e+07  23.230 176.400   1.290   7.649 1.120000e+12 4.821e+10
  4  12 4.557e+07  22.950 176.100   1.250   7.728 1.120000e+12 4.880e+10
  4  13 4.207e+07  22.980 176.430   1.260   7.732 1.120000e+12 4.874e+10
  4  14 3.906e+07  22.820 176.300   1.350   7.785 1.120000e+12 4.908e+10
  4  15 3.646e+07  22.750 176.450   1.220   7.810 1.120000e+12 4.923e+10
  4  16 3.418e+07  22.620 176.350   1.080   7.844 1.120000e+12 4.951e+10
  5   1 1.367e+08  12.000  56.890   1.600   4.874 3.500000e+11 2.917e+10
  5   2 1.367e+08  22.390 112.870   1.920   5.127 7.000000e+11 3.126e+10
  5   3 1.367e+08  25.170 167.880   2.110   6.754 1.050000e+12 4.172e+10
  5   4 1.094e+08  26.380 178.010   1.900   6.820 1.120000e+12 4.246e+10
  5   5 8.750e+07  25.190 177.570   1.660   7.115 1.120000e+12 4.446e+10
  5   6 7.292e+07  24.400 176.750   1.650   7.311 1.120000e+12 4.590e+10
  5   7 6.250e+07  24.020 177.580   1.570   7.458 1.120000e+12 4.663e+10
  5   8 5.469e+07  23.470 176.650   1.350   7.584 1.120000e+12 4.772e+10
  5   9 4.861e+07  23.200 176.350   1.280   7.656 1.120000e+12 4.828e+10
  5  10 4.375e+07  23.140 176.230   1.410   7.677 1.120000e+12 4.840e+10
  5  11 3.977e+07  22.930 176.120   1.320   7.738 1.120000e+12 4.884e+10
  5  12 3.646e+07  22.740 176.060   1.330   7.801 1.120000e+12 4.925e+10
  5  13 3.365e+07  22.690 176.450   1.210   7.830 1.120000e+12 4.936e+10
  5  14 3.125e+07  22.690 176.430   1.230   7.830 1.120000e+12 4.936e+10
  5  15 2.917e+07  22.690 176.410   1.260   7.830 1.120000e+12 4.936e+10
  5  16 2.734e+07  22.560 176.150   1.110   7.857 1.120000e+12 4.965e+10
  6   1 1.367e+08  12.600  68.590   2.230   5.621 4.200000e+11 3.333e+10
  6   2 1.367e+08  22.830 135.260   2.100   6.017 8.400000e+11 3.679e+10
  6   3 1.215e+08  26.860 178.470   2.140   6.724 1.120000e+12 4.170e+10
  6   4 9.115e+07  25.450 177.110   2.060   7.040 1.120000e+12 4.401e+10
  6   5 7.292e+07  24.510 176.850   1.910   7.293 1.120000e+12 4.570e+10
  6   6 6.076e+07  23.890 176.450   1.760   7.460 1.120000e+12 4.688e+10
  6   7 5.208e+07  23.460 175.980   1.540   7.567 1.120000e+12 4.774e+10
  6   8 4.557e+07  23.150 176.480   1.370   7.683 1.120000e+12 4.838e+10
  6   9 4.051e+07  22.920 176.030   1.400   7.741 1.120000e+12 4.887e+10
  6  10 3.646e+07  22.880 176.300   1.350   7.764 1.120000e+12 4.895e+10
  6  11 3.314e+07  22.830 175.970   1.360   7.767 1.120000e+12 4.906e+10
  6  12 3.038e+07  22.710 176.040   1.190   7.804 1.120000e+12 4.932e+10
  6  13 2.804e+07  22.690 176.050   1.340   7.818 1.120000e+12 4.936e+10
  6  14 2.604e+07  22.650 176.410   1.140   7.839 1.120000e+12 4.945e+10
  6  15 2.431e+07  22.570 175.940   1.250   7.851 1.120000e+12 4.962e+10
  6  16 2.279e+07  22.500 175.980   1.170   7.873 1.120000e+12 4.978e+10
  7   1 1.367e+08  12.960  79.970   2.850   6.390 4.900000e+11 3.781e+10
  7   2 1.367e+08  24.040 156.540   2.500   6.616 9.800000e+11 4.077e+10
  7   3 1.042e+08  26.130 178.060   2.210   6.899 1.120000e+12 4.286e+10
  7   4 7.812e+07  24.860 176.880   1.810   7.188 1.120000e+12 4.505e+10
  7   5 6.250e+07  24.000 176.590   1.790   7.433 1.120000e+12 4.667e+10
  7   6 5.208e+07  23.540 176.480   1.670   7.568 1.120000e+12 4.758e+10
  7   7 4.464e+07  23.180 176.030   1.510   7.659 1.120000e+12 4.832e+10
  7   8 3.906e+07  22.980 176.500   1.340   7.739 1.120000e+12 4.874e+10
  7   9 3.472e+07  22.870 175.970   1.280   7.750 1.120000e+12 4.897e+10
  7  10 3.125e+07  22.730 176.220   1.300   7.810 1.120000e+12 4.927e+10
  7  11 2.841e+07  22.700 176.030   1.300   7.812 1.120000e+12 4.934e+10
  7  12 2.604e+07  22.650 176.300   1.210   7.837 1.120000e+12 4.945e+10
  7  13 2.404e+07  22.580 176.140   1.170   7.853 1.120000e+12 4.960e+10
  7  14 2.232e+07  22.540 176.550   1.130   7.883 1.120000e+12 4.969e+10
  7  15 2.083e+07  22.570 175.870   1.260   7.848 1.120000e+12 4.962e+10
  7  16 1.953e+07  22.520 175.980   1.310   7.873 1.120000e+12 4.973e+10
  8   1 1.367e+08  13.250  91.770   3.010   7.153 5.600000e+11 4.226e+10
  8   2 1.367e+08  26.280 178.100   2.980   6.890 1.120000e+12 4.262e+10
  8   3 9.115e+07  25.510 177.140   2.270   7.033 1.120000e+12 4.390e+10
  8   4 6.836e+07  24.330 176.850   1.870   7.346 1.120000e+12 4.603e+10
  8   5 5.469e+07  23.680 176.850   1.690   7.540 1.120000e+12 4.730e+10
  8   6 4.557e+07  23.430 176.210   1.700   7.593 1.120000e+12 4.780e+10
  8   7 3.906e+07  23.100 176.680   1.440   7.711 1.120000e+12 4.848e+10
  8   8 3.418e+07  22.890 176.270   1.430   7.763 1.120000e+12 4.893e+10
  8   9 3.038e+07  22.760 175.980   1.320   7.790 1.120000e+12 4.921e+10
  8  10 2.734e+07  22.760 176.340   1.290   7.804 1.120000e+12 4.921e+10
  8  11 2.486e+07  22.660 176.220   1.170   7.828 1.120000e+12 4.943e+10
  8  12 2.279e+07  22.660 176.050   1.280   7.826 1.120000e+12 4.943e+10
  8  13 2.103e+07  22.590 176.170   1.350   7.858 1.120000e+12 4.958e+10
  8  14 1.953e+07  22.550 176.120   1.320   7.869 1.120000e+12 4.967e+10
  8  15 1.823e+07  22.590 176.130   1.270   7.853 1.120000e+12 4.958e+10
  8  16 1.709e+07  22.500 176.090   1.230   7.881 1.120000e+12 4.978e+10
  9   1 1.367e+08  21.110 101.410   2.640   4.929 6.300000e+11 2.984e+10
  9   2 1.215e+08  27.400 178.180   2.720   6.602 1.120000e+12 4.088e+10
  9   3 8.102e+07  25.140 177.370   2.230   7.144 1.120000e+12 4.455e+10
  9   4 6.076e+07  24.110 176.810   1.910   7.413 1.120000e+12 4.645e+10
  9   5 4.861e+07  23.460 176.240   1.600   7.581 1.120000e+12 4.774e+10
  9   6 4.051e+07  23.200 176.310   1.620   7.669 1.120000e+12 4.828e+10
  9   7 3.472e+07  22.970 176.560   1.540   7.754 1.120000e+12 4.876e+10
  9   8 3.038e+07  22.920 176.300   1.440   7.755 1.120000e+12 4.887e+10
  9   9 2.701e+07  22.830 176.090   1.370   7.773 1.120000e+12 4.906e+10
  9  10 2.431e+07  22.730 175.960   1.430   7.804 1.120000e+12 4.927e+10
  9  11 2.210e+07  22.750 176.160   1.260   7.799 1.120000e+12 4.923e+10
  9  12 2.025e+07  22.660 176.100   1.380   7.832 1.120000e+12 4.943e+10
  9  13 1.870e+07  22.700 176.040   1.400   7.817 1.120000e+12 4.934e+10
  9  14 1.736e+07  22.620 175.940   1.410   7.840 1.120000e+12 4.951e+10
  9  15 1.620e+07  22.490 175.910   1.340   7.881 1.120000e+12 4.980e+10
  9  16 1.519e+07  22.540 175.990   1.330   7.867 1.120000e+12 4.969e+10
 10   1 1.367e+08  21.730 113.690   2.870   5.364 7.000000e+11 3.221e+10
 10   2 1.094e+08  26.660 177.920   3.180   6.793 1.120000e+12 4.201e+10
 10   3 7.292e+07  24.740 176.810   2.090   7.231 1.120000e+12 4.527e+10
 10   4 5.469e+07  23.880 176.280   2.020   7.466 1.120000e+12 4.690e+10
 10   5 4.375e+07  23.330 176.510   1.610   7.635 1.120000e+12 4.801e+10
 10   6 3.646e+07  23.170 176.160   1.680   7.675 1.120000e+12 4.834e+10
 10   7 3.125e+07  22.950 176.490   1.470   7.754 1.120000e+12 4.880e+10
 10   8 2.734e+07  22.830 176.260   1.360   7.780 1.120000e+12 4.906e+10
 10   9 2.431e+07  22.770 175.930   1.410   7.788 1.120000e+12 4.919e+10
 10  10 2.188e+07  22.680 175.870   1.440   7.818 1.120000e+12 4.938e+10
 10  11 1.989e+07  22.700 176.140   1.310   7.817 1.120000e+12 4.934e+10
 10  12 1.823e+07  22.630 176.040   1.430   7.842 1.120000e+12 4.949e+10
 10  13 1.683e+07  22.640 176.000   1.320   7.832 1.120000e+12 4.947e+10
 10  14 1.562e+07  22.610 176.160   1.230   7.846 1.120000e+12 4.954e+10
 10  15 1.458e+07  22.570 176.010   1.290   7.856 1.120000e+12 4.962e+10
 10  16 1.367e+07  22.640 176.060   1.270   7.833 1.120000e+12 4.947e+10
 11   1 1.367e+08  22.060 124.440   3.050   5.779 7.700000e+11 3.490e+10
 11   2 9.943e+07  26.060 178.400   3.000   6.961 1.120000e+12 4.298e+10
 11   3 6.629e+07  24.380 176.690   2.200   7.338 1.120000e+12 4.594e+10
 11   4 4.972e+07  23.650 176.730   1.830   7.550 1.120000e+12 4.736e+10
 11   5 3.977e+07  23.310 176.030   1.780   7.628 1.120000e+12 4.805e+10
 11   6 3.314e+07  23.050 176.210   1.680   7.718 1.120000e+12 4.859e+10
 11   7 2.841e+07  22.940 176.300   1.540   7.752 1.120000e+12 4.882e+10
 11   8 2.486e+07  22.830 175.990   1.530   7.776 1.120000e+12 4.906e+10
 11   9 2.210e+07  22.760 176.060   1.440   7.799 1.120000e+12 4.921e+10
 11  10 1.989e+07  22.630 176.010   1.430   7.841 1.120000e+12 4.949e+10
 11  11 1.808e+07  22.720 176.040   1.390   7.809 1.120000e+12 4.930e+10
 11  12 1.657e+07  22.640 175.890   1.400   7.831 1.120000e+12 4.947e+10
 11  13 1.530e+07  22.570 176.090   1.260   7.858 1.120000e+12 4.962e+10
 11  14 1.420e+07  22.610 176.150   1.450   7.855 1.120000e+12 4.954e+10
 11  15 1.326e+07  22.550 175.980   1.310   7.862 1.120000e+12 4.967e+10
 11  16 1.243e+07  22.610 175.920   1.400   7.843 1.120000e+12 4.954e+10
 12   1 1.367e+08  22.220 136.260   3.390   6.285 8.400000e+11 3.780e+10
 12   2 9.115e+07  25.610 178.090   2.800   7.063 1.120000e+12 4.373e+10
 12   3 6.076e+07  24.180 176.320   2.230   7.384 1.120000e+12 4.632e+10
 12   4 4.557e+07  23.570 176.570   2.010   7.577 1.120000e+12 4.752e+10
 12   5 3.646e+07  23.210 176.420   1.710   7.675 1.120000e+12 4.826e+10
 12   6 3.038e+07  23.040 175.910   1.640   7.706 1.120000e+12 4.861e+10
 12   7 2.604e+07  22.980 176.390   1.510   7.742 1.120000e+12 4.874e+10
 12   8 2.279e+07  22.840 176.110   1.640   7.782 1.120000e+12 4.904e+10
 12   9 2.025e+07  22.760 175.950   1.500   7.797 1.120000e+12 4.921e+10
 12  10 1.823e+07  22.660 175.810   1.600   7.829 1.120000e+12 4.943e+10
 12  11 1.657e+07  22.710 175.940   1.410   7.809 1.120000e+12 4.932e+10
 12  12 1.519e+07  22.650 175.870   1.400   7.826 1.120000e+12 4.945e+10
 12  13 1.402e+07  22.640 176.040   1.260   7.831 1.120000e+12 4.947e+10
 12  14 1.302e+07  22.650 176.130   1.450   7.840 1.120000e+12 4.945e+10
 12  15 1.215e+07  22.580 175.990   1.370   7.855 1.120000e+12 4.960e+10
 12  16 1.139e+07  22.640 175.870   1.440   7.832 1.120000e+12 4.947e+10
 13   1 1.367e+08  22.640 147.020   3.570   6.652 9.100000e+11 4.019e+10
 13   2 8.413e+07  25.600 177.820   2.870   7.058 1.120000e+12 4.375e+10
 13   3 5.609e+07  24.020 176.980   2.270   7.463 1.120000e+12 4.663e+10
 13   4 4.207e+07  23.440 176.430   2.030   7.613 1.120000e+12 4.778e+10
 13   5 3.365e+07  23.080 176.110   1.790   7.708 1.120000e+12 4.853e+10
 13   6 2.804e+07  22.870 176.210   1.600   7.775 1.120000e+12 4.897e+10
 13   7 2.404e+07  22.940 176.340   1.580   7.756 1.120000e+12 4.882e+10
 13   8 2.103e+07  22.880 176.050   1.520   7.761 1.120000e+12 4.895e+10
 13   9 1.870e+07  22.740 176.020   1.400   7.802 1.120000e+12 4.925e+10
 13  10 1.683e+07  22.710 175.880   1.440   7.808 1.120000e+12 4.932e+10
 13  11 1.530e+07  22.590 176.040   1.350   7.853 1.120000e+12 4.958e+10
 13  12 1.402e+07  22.600 175.930   1.380   7.846 1.120000e+12 4.956e+10
 13  13 1.294e+07  22.710 176.010   1.340   7.809 1.120000e+12 4.932e+10
 13  14 1.202e+07  22.690 176.270   1.350   7.828 1.120000e+12 4.936e+10
 13  15 1.122e+07  22.590 175.960   1.290   7.846 1.120000e+12 4.958e+10
 13  16 1.052e+07  22.610 175.960   1.370   7.843 1.120000e+12 4.954e+10
 14   1 1.367e+08  23.120 157.180   3.810   6.963 9.800000e+11 4.239e+10
 14   2 7.812e+07  25.310 177.210   3.020   7.121 1.120000e+12 4.425e+10
 14   3 5.208e+07  24.130 177.110   2.340   7.437 1.120000e+12 4.642e+10
 14   4 3.906e+07  23.390 176.660   1.800   7.630 1.120000e+12 4.788e+10
 14   5 3.125e+07  23.060 176.420   1.750   7.726 1.120000e+12 4.857e+10
 14   6 2.604e+07  22.890 176.180   1.530   7.764 1.120000e+12 4.893e+10
 14   7 2.232e+07  22.940 176.060   1.550   7.742 1.120000e+12 4.882e+10
 14   8 1.953e+07  22.810 176.110   1.500   7.786 1.120000e+12 4.910e+10
 14   9 1.736e+07  22.750 176.370   1.370   7.813 1.120000e+12 4.923e+10
 14  10 1.562e+07  22.720 176.020   1.450   7.811 1.120000e+12 4.930e+10
 14  11 1.420e+07  22.680 176.090   1.310   7.822 1.120000e+12 4.938e+10
 14  12 1.302e+07  22.710 175.950   1.510   7.814 1.120000e+12 4.932e+10
 14  13 1.202e+07  22.700 176.100   1.500   7.824 1.120000e+12 4.934e+10
 14  14 1.116e+07  22.660 176.150   1.460   7.838 1.120000e+12 4.943e+10
 14  15 1.042e+07  22.680 176.120   1.370   7.826 1.120000e+12 4.938e+10
 14  16 9.766e+06  22.710 176.110   1.430   7.818 1.120000e+12 4.932e+10
 15   1 1.367e+08  23.710 168.080   4.140   7.264 1.050000e+12 4.429e+10
 15   2 7.292e+07  25.170 176.640   2.930   7.134 1.120000e+12 4.450e+10
 15   3 4.861e+07  23.820 176.980   2.110   7.518 1.120000e+12 4.702e+10
 15   4 3.646e+07  23.250 176.190   1.970   7.663 1.120000e+12 4.817e+10
 15   5 2.917e+07  23.050 176.450   1.690   7.728 1.120000e+12 4.859e+10
 15   6 2.431e+07  22.900 175.980   1.680   7.758 1.120000e+12 4.891e+10
 15   7 2.083e+07  22.830 176.090   1.640   7.785 1.120000e+12 4.906e+10
 15   8 1.823e+07  22.850 176.160   1.530   7.776 1.120000e+12 4.902e+10
 15   9 1.620e+07  22.780 176.390   1.360   7.803 1.120000e+12 4.917e+10
 15  10 1.458e+07  22.660 176.000   1.440   7.831 1.120000e+12 4.943e+10
 15  11 1.326e+07  22.660 176.110   1.430   7.835 1.120000e+12 4.943e+10
 15  12 1.215e+07  22.660 176.150   1.380   7.835 1.120000e+12 4.943e+10
 15  13 1.122e+07  22.760 175.970   1.580   7.801 1.120000e+12 4.921e+10
 15  14 1.042e+07  22.670 176.290   1.270   7.832 1.120000e+12 4.940e+10
 15  15 9.722e+06  22.710 176.060   1.550   7.821 1.120000e+12 4.932e+10
 15  16 9.115e+06  22.800 176.020   1.490   7.786 1.120000e+12 4.912e+10
 16   1 1.367e+08  25.470 179.270   4.730   7.224 1.120000e+12 4.397e+10
 16   2 6.836e+07  24.870 176.820   2.960   7.229 1.120000e+12 4.503e+10
 16   3 4.557e+07  23.810 176.930   2.250   7.525 1.120000e+12 4.704e+10
 16   4 3.418e+07  23.240 176.650   1.950   7.685 1.120000e+12 4.819e+10
 16   5 2.734e+07  23.090 175.940   1.940   7.704 1.120000e+12 4.851e+10
 16   6 2.279e+07  22.900 176.120   1.680   7.764 1.120000e+12 4.891e+10
 16   7 1.953e+07  22.890 176.290   1.440   7.765 1.120000e+12 4.893e+10
 16   8 1.709e+07  22.820 176.040   1.610   7.785 1.120000e+12 4.908e+10
 16   9 1.519e+07  22.890 175.990   1.470   7.753 1.120000e+12 4.893e+10
 16  10 1.367e+07  22.700 175.890   1.470   7.813 1.120000e+12 4.934e+10
 16  11 1.243e+07  22.770 175.960   1.520   7.794 1.120000e+12 4.919e+10
 16  12 1.139e+07  22.730 176.000   1.430   7.806 1.120000e+12 4.927e+10
 16  13 1.052e+07  22.670 175.990   1.540   7.831 1.120000e+12 4.940e+10
 16  14 9.766e+06  22.720 176.130   1.440   7.816 1.120000e+12 4.930e+10
 16  15 9.115e+06  22.740 176.320   1.360   7.814 1.120000e+12 4.925e+10
 16  16 8.545e+06  22.680 176.170   1.320   7.826 1.120000e+12 4.938e+10
